root@lamp-ubuntu-s-1vcpu-1gb-tor1-01:~# tcpdump -i eth0 port 22
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
21:41:20.548440 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 30852:31024, ack 1, win 501, length 172
21:41:20.548480 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31024:31196, ack 1, win 501, length 172
21:41:20.548519 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31196:31368, ack 1, win 501, length 172
21:41:20.548564 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31368:31540, ack 1, win 501, length 172
21:41:20.548604 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31540:31712, ack 1, win 501, length 172
21:41:20.548645 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31712:31884, ack 1, win 501, length 172
21:41:20.548686 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 31884:32056, ack 1, win 501, length 172
21:41:20.548726 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32056:32228, ack 1, win 501, length 172
21:41:20.548766 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32228:32400, ack 1, win 501, length 172
21:41:20.548814 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32400:32572, ack 1, win 501, length 172
21:41:20.548867 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32572:32744, ack 1, win 501, length 172
21:41:20.548907 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32744:32916, ack 1, win 501, length 172
21:41:20.548939 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 19244, win 8246, length 0
21:41:20.548986 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 32916:33208, ack 1, win 501, length 292
21:41:20.549027 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 33208:33380, ack 1, win 501, length 172
21:41:20.549066 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 33380:33552, ack 1, win 501, length 172
21:41:20.549107 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 33552:33724, ack 1, win 501, length 172
21:41:20.549147 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 33724:33896, ack 1, win 501, length 172
21:41:20.549198 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 33896:34068, ack 1, win 501, length 172
21:41:20.549239 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34068:34240, ack 1, win 501, length 172
21:41:20.549342 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34240:34412, ack 1, win 501, length 172
21:41:20.549389 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34412:34584, ack 1, win 501, length 172
21:41:20.549429 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34584:34756, ack 1, win 501, length 172
21:41:20.549488 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34756:34928, ack 1, win 501, length 172
21:41:20.549533 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 34928:35100, ack 1, win 501, length 172
21:41:20.549573 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35100:35272, ack 1, win 501, length 172
21:41:20.549613 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35272:35444, ack 1, win 501, length 172
21:41:20.549652 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35444:35616, ack 1, win 501, length 172
21:41:20.549691 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35616:35788, ack 1, win 501, length 172
21:41:20.549729 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35788:35960, ack 1, win 501, length 172
21:41:20.549767 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 35960:36132, ack 1, win 501, length 172
21:41:20.549804 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36132:36304, ack 1, win 501, length 172
21:41:20.549897 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36304:36476, ack 1, win 501, length 172
21:41:20.549936 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36476:36648, ack 1, win 501, length 172
21:41:20.549973 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36648:36820, ack 1, win 501, length 172
21:41:20.550061 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36820:36992, ack 1, win 501, length 172
21:41:20.550105 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 36992:37164, ack 1, win 501, length 172
21:41:20.550148 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 37164:37336, ack 1, win 501, length 172
21:41:20.550187 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 37336:37508, ack 1, win 501, length 172
21:41:20.550227 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 37508:37680, ack 1, win 501, length 172
21:41:20.550265 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 37680:37852, ack 1, win 501, length 172
21:41:20.550302 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 37852:38024, ack 1, win 501, length 172
21:41:20.550342 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38024:38196, ack 1, win 501, length 172
21:41:20.550381 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38196:38368, ack 1, win 501, length 172
21:41:20.550419 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38368:38540, ack 1, win 501, length 172
21:41:20.550460 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38540:38712, ack 1, win 501, length 172
21:41:20.550501 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38712:38884, ack 1, win 501, length 172
21:41:20.550540 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 38884:39056, ack 1, win 501, length 172
21:41:20.550643 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39056:39228, ack 1, win 501, length 172
21:41:20.550684 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39228:39400, ack 1, win 501, length 172
21:41:20.550722 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39400:39572, ack 1, win 501, length 172
21:41:20.550853 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39572:39744, ack 1, win 501, length 172
21:41:20.550902 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39744:39916, ack 1, win 501, length 172
21:41:20.550945 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 39916:40088, ack 1, win 501, length 172
21:41:20.551037 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40088:40260, ack 1, win 501, length 172
21:41:20.551088 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40260:40432, ack 1, win 501, length 172
21:41:20.551212 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40432:40604, ack 1, win 501, length 172
21:41:20.551256 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40604:40776, ack 1, win 501, length 172
21:41:20.551296 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40776:40948, ack 1, win 501, length 172
21:41:20.551336 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 40948:41120, ack 1, win 501, length 172
21:41:20.551377 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41120:41292, ack 1, win 501, length 172
21:41:20.551434 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41292:41464, ack 1, win 501, length 172
21:41:20.551473 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41464:41636, ack 1, win 501, length 172
21:41:20.551529 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41636:41808, ack 1, win 501, length 172
21:41:20.551569 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41808:41980, ack 1, win 501, length 172
21:41:20.551609 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 41980:42152, ack 1, win 501, length 172
21:41:20.551648 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 42152:42324, ack 1, win 501, length 172
21:41:20.551702 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 42324:42496, ack 1, win 501, length 172
21:41:20.551765 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 42496:42668, ack 1, win 501, length 172
21:41:20.551823 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 42668:42840, ack 1, win 501, length 172
21:41:20.551886 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 42840:43012, ack 1, win 501, length 172
21:41:20.551937 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43012:43184, ack 1, win 501, length 172
21:41:20.551992 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43184:43356, ack 1, win 501, length 172
21:41:20.552037 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43356:43528, ack 1, win 501, length 172
21:41:20.552079 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43528:43700, ack 1, win 501, length 172
21:41:20.552118 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43700:43872, ack 1, win 501, length 172
21:41:20.552154 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 43872:44044, ack 1, win 501, length 172
21:41:20.552660 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 22164, win 8246, length 0
21:41:20.552672 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 44044:44216, ack 1, win 501, length 172
21:41:20.552727 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 44216:44508, ack 1, win 501, length 292
21:41:20.552766 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 44508:44680, ack 1, win 501, length 172
21:41:20.552802 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 44680:44852, ack 1, win 501, length 172
21:41:20.552899 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 24864, win 8246, length 0
21:41:20.552920 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 44852:45024, ack 1, win 501, length 172
21:41:20.552983 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 45024:45316, ack 1, win 501, length 292
21:41:20.553025 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 45316:45488, ack 1, win 501, length 172
21:41:20.553065 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 45488:45660, ack 1, win 501, length 172
21:41:20.553103 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 45660:45832, ack 1, win 501, length 172
21:41:20.553140 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 45832:46004, ack 1, win 501, length 172
21:41:20.553177 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46004:46176, ack 1, win 501, length 172
21:41:20.553214 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46176:46348, ack 1, win 501, length 172
21:41:20.553264 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46348:46520, ack 1, win 501, length 172
21:41:20.553304 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46520:46692, ack 1, win 501, length 172
21:41:20.553341 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46692:46864, ack 1, win 501, length 172
21:41:20.553378 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 46864:47036, ack 1, win 501, length 172
21:41:20.553415 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 47036:47208, ack 1, win 501, length 172
21:41:20.553455 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 47208:47380, ack 1, win 501, length 172
21:41:20.553492 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 47380:47552, ack 1, win 501, length 172
21:41:20.553506 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [P.], seq 1:37, ack 24864, win 8246, length 36
21:41:20.553574 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 47552:47860, ack 37, win 501, length 308
21:41:20.553632 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 47860:48032, ack 37, win 501, length 172
21:41:20.553690 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48032:48204, ack 37, win 501, length 172
21:41:20.553748 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48204:48376, ack 37, win 501, length 172
21:41:20.553804 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48376:48548, ack 37, win 501, length 172
21:41:20.553859 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48548:48720, ack 37, win 501, length 172
21:41:20.553913 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48720:48892, ack 37, win 501, length 172
21:41:20.553970 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 48892:49064, ack 37, win 501, length 172
21:41:20.554015 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49064:49236, ack 37, win 501, length 172
21:41:20.554067 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49236:49408, ack 37, win 501, length 172
21:41:20.554110 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 28840, win 8246, length 0
21:41:20.554148 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49408:49580, ack 37, win 501, length 172
21:41:20.554275 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49580:49736, ack 37, win 501, length 156
21:41:20.554294 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49736:49908, ack 37, win 501, length 172
21:41:20.554346 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 49908:50216, ack 37, win 501, length 308
21:41:20.554358 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 30044, win 8242, length 0
21:41:20.554406 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 50216:50508, ack 37, win 501, length 292
21:41:20.554446 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 50508:50680, ack 37, win 501, length 172
21:41:20.554484 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 50680:50852, ack 37, win 501, length 172
21:41:20.554520 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 50852:51024, ack 37, win 501, length 172
21:41:20.554556 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51024:51196, ack 37, win 501, length 172
21:41:20.554606 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51196:51368, ack 37, win 501, length 172
21:41:20.554643 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51368:51540, ack 37, win 501, length 172
21:41:20.554679 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51540:51712, ack 37, win 501, length 172
21:41:20.554716 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51712:51884, ack 37, win 501, length 172
21:41:20.554753 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 51884:52056, ack 37, win 501, length 172
21:41:20.554790 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52056:52228, ack 37, win 501, length 172
21:41:20.554827 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52228:52400, ack 37, win 501, length 172
21:41:20.554863 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52400:52572, ack 37, win 501, length 172
21:41:20.554899 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52572:52744, ack 37, win 501, length 172
21:41:20.554936 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52744:52916, ack 37, win 501, length 172
21:41:20.554972 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 52916:53088, ack 37, win 501, length 172
21:41:20.555009 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53088:53260, ack 37, win 501, length 172
21:41:20.555113 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53260:53432, ack 37, win 501, length 172
21:41:20.555154 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53432:53604, ack 37, win 501, length 172
21:41:20.555192 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53604:53776, ack 37, win 501, length 172
21:41:20.555229 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53776:53948, ack 37, win 501, length 172
21:41:20.555269 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 53948:54120, ack 37, win 501, length 172
21:41:20.555330 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 54120:54292, ack 37, win 501, length 172
21:41:20.555373 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 54292:54464, ack 37, win 501, length 172
21:41:20.575226 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 32400, win 8246, length 0
21:41:20.575290 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 54464:54636, ack 37, win 501, length 172
21:41:20.575475 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 54636:54928, ack 37, win 501, length 292
21:41:20.575553 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 54928:55100, ack 37, win 501, length 172
21:41:20.575594 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55100:55272, ack 37, win 501, length 172
21:41:20.575633 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55272:55444, ack 37, win 501, length 172
21:41:20.575672 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55444:55616, ack 37, win 501, length 172
21:41:20.575710 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55616:55788, ack 37, win 501, length 172
21:41:20.575748 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55788:55960, ack 37, win 501, length 172
21:41:20.575786 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 55960:56132, ack 37, win 501, length 172
21:41:20.575822 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56132:56304, ack 37, win 501, length 172
21:41:20.575859 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56304:56476, ack 37, win 501, length 172
21:41:20.575905 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56476:56648, ack 37, win 501, length 172
21:41:20.575958 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56648:56820, ack 37, win 501, length 172
21:41:20.576429 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 34240, win 8246, length 0
21:41:20.576452 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56820:56992, ack 37, win 501, length 172
21:41:20.576523 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 56992:57284, ack 37, win 501, length 292
21:41:20.576580 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 57284:57456, ack 37, win 501, length 172
21:41:20.576621 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 57456:57628, ack 37, win 501, length 172
21:41:20.576658 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 57628:57800, ack 37, win 501, length 172
21:41:20.576695 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 57800:57972, ack 37, win 501, length 172
21:41:20.576731 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 57972:58144, ack 37, win 501, length 172
21:41:20.576768 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 58144:58316, ack 37, win 501, length 172
21:41:20.576828 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 58316:58488, ack 37, win 501, length 172
21:41:20.576885 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 58488:58660, ack 37, win 501, length 172
21:41:20.576934 IP lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh > 38.113.181.243.53135: Flags [P.], seq 58660:58832, ack 37, win 501, length 172
21:41:20.577287 IP 38.113.181.243.53135 > lamp-ubuntu-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 34928, win 8244, length 0
